,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1021,18373.31,18373.31,18332.79,18342.87,1.79946642,33024.617698,18352.45011
1022,17862.38,17862.62,17850.0,17850.0,4.99512948,89193.038385,17856.001279
1023,18202.28,18228.38,18199.78,18228.38,1.19181297,21713.743156,18219.086134
1024,18584.19,18600.33,18579.48,18600.33,1.37532156,25560.020865,18584.759818
1025,18602.28,18602.28,18593.79,18593.79,0.20944773,3895.111131,18597.055843
1026,18484.43,18501.0,18484.41,18501.0,1.09440274,20247.068416,18500.564441
1027,18455.67,18458.32,18441.34,18441.34,0.65154689,12023.112744,18453.181082
1028,18685.6,18688.94,18640.84,18659.27,22.82210955,425935.16508,18663.268799
1029,17769.67,17777.27,17703.91,17703.91,19.79843301,350780.75311,17717.601839
1030,17101.28,17132.81,17101.23,17132.81,0.17416552,2980.4279969,17112.61791
1031,16976.94,16989.39,16976.79,16976.79,0.12092924,2053.1543402,16978.146396
1032,17768.58,17784.22,17768.58,17784.22,0.06606653,1174.6211881,17779.368587
1033,18540.45,18542.12,18521.1,18521.1,3.43155013,63608.426,18536.353423
1034,19363.16,19383.94,19362.98,19375.88,1.07076461,20740.416826,19369.725738
1035,18568.97,18569.17,18538.65,18557.87,1.50804526,27980.25153,18553.986589
1036,19047.53,19052.12,19040.27,19040.27,1.11493957,21234.018245,19044.994739
1037,19306.06,19313.6,19289.67,19298.9,2.58337054,49853.594898,19297.887827
1038,18886.53,18886.54,18865.48,18873.61,6.12232525,115559.19045,18875.049222
1039,19187.51,19192.34,19180.36,19181.8,0.9445913,18122.860725,19185.928057
1040,19294.14,19303.23,19286.69,19293.35,0.52049601,10042.308255,19293.72764
1041,19188.46,19196.53,19184.41,19196.53,1.87309655,35946.552033,19190.976585
1042,18154.37,18189.75,18153.12,18179.37,2.38991665,43439.610423,18176.2031
1043,18412.86,18414.27,18400.93,18403.19,1.73903268,32013.791662,18408.964955
1044,17963.41,17985.47,17963.41,17985.47,2.10903483,37902.377626,17971.432755
1045,18375.33,18403.49,18375.33,18400.6,9.02137438,165973.16136,18397.768939
1046,18859.36,18859.36,18842.69,18842.69,2.42751327,45765.87472,18852.986423
1047,19126.01,19126.01,19095.98,19095.98,0.44455242,8491.7211821,19101.73199
1048,19170.74,19198.26,19170.74,19196.81,11.65759652,223644.83239,19184.47186
1049,19364.57,19369.4,19360.29,19366.92,0.29289353,5671.6684472,19364.26676
1050,21817.33,21833.72,21814.81,21833.72,6.65068278,145141.2688,21823.514006
1051,22894.82,22894.82,22856.5,22874.06,14.06710847,321838.85201,22878.820669
1052,23081.88,23098.52,23081.88,23098.52,1.09655832,25320.700142,23091.065637
1053,23451.63,23451.63,23418.23,23439.37,0.40903506,9589.2238297,23443.525427
1054,23914.0,23931.01,23894.29,23931.01,1.95670439,46796.736879,23916.099498
1055,22962.16,22976.58,22956.89,22958.9,3.31587572,76149.971921,22965.267203
1056,23429.84,23480.9,23429.84,23476.9,4.74869259,111418.39047,23462.961301
1057,23025.38,23028.97,23001.98,23007.21,3.04189583,70022.229725,23019.272729
1058,23591.05,23603.3,23583.78,23592.06,2.53060464,59697.68473,23590.28502
1059,24810.95,24825.58,24810.95,24825.58,1.62208,40267.858456,24824.828896
1060,26722.63,26722.63,26706.99,26710.47,0.51629756,13792.078117,26713.428816
1061,26830.49,26869.93,26830.49,26855.85,1.70745429,45863.883465,26860.972931
1062,26431.65,26453.2,26420.0,26428.87,12.18011762,321997.55168,26436.325307
1063,27896.98,27936.22,27896.98,27936.22,6.33039074,176645.86167,27904.416793
1064,29021.19,29035.92,29021.19,29031.58,4.13441462,120012.87715,29027.779791
1065,29294.58,29300.15,29272.15,29278.12,18.02403999,527861.80629,29286.542117
1066,29449.26,29452.9,29443.3,29452.07,0.96572522,28439.172223,29448.513546
1067,33204.02,33233.88,33129.58,33233.88,4.19651087,139271.39852,33187.427087
1068,33336.76,33390.8,33336.76,33353.2,0.58290501,19443.298038,33355.860225
1069,30866.09,31029.8,30860.84,30899.26,4.55823951,141206.93092,30978.392121
1070,35488.64,35598.46,35488.64,35555.03,4.55999357,162113.24406,35551.200143
1071,37597.36,37655.83,37597.36,37637.2,6.27426762,236134.07314,37635.320557
1072,38742.54,38742.54,38693.95,38693.95,4.56313347,176644.57479,38711.244356
1073,40224.06,40224.06,40016.68,40034.2,7.17385467,287665.57311,40099.163747
1074,40450.26,40469.32,40380.51,40456.23,5.87769563,237575.5321,40419.842581
1075,35490.08,35506.1,35300.02,35430.71,21.40990104,758332.33186,35419.702802
1076,35269.39,35450.68,35269.39,35433.95,26.93731199,952460.25985,35358.400281
1077,33152.06,33399.24,33152.06,33380.0,7.48858122,249319.99282,33293.354975
1078,37515.96,37587.77,37502.28,37554.45,16.79853188,630731.80841,37546.841171
1079,38421.83,38461.68,38380.51,38441.19,4.40977324,169379.64137,38410.05697
1080,36618.36,36627.31,36594.63,36594.63,7.44418045,272575.40433,36615.905022
1081,35854.77,35943.01,35820.1,35902.89,15.48180404,554925.7013,35843.73629
1082,35116.68,35203.94,35077.92,35203.94,4.7795378,167955.7171,35140.577213
1083,36359.82,36388.12,36352.66,36388.12,1.79177683,65166.036965,36369.505328
1084,35290.91,35290.91,35233.11,35268.96,5.99900867,211488.93845,35253.98113
1085,34226.83,34277.59,34226.82,34259.17,5.98739793,204957.91496,34231.55056
1086,30950.56,30979.44,30858.97,30875.93,4.88662621,151036.86653,30908.209476
1087,32606.55,32606.55,32548.21,32571.46,0.83606368,27231.578743,32571.177763
1088,32840.16,32902.36,32816.49,32838.76,10.65464657,350152.98071,32863.87572
1089,33406.6,33471.57,33406.6,33434.76,0.76486754,25571.277935,33432.295918
1090,32037.52,32071.76,32018.39,32044.77,0.68547616,21965.383575,32043.978853
1091,31923.83,31959.03,31883.45,31892.36,11.89628282,379793.4318,31925.386909
1092,31387.5,31458.97,31387.5,31417.8,15.19820821,477900.73463,31444.544516
1093,33105.3,33120.67,33077.88,33077.88,19.96641849,660871.84238,33099.168121
1094,33507.91,33540.57,33393.2,33411.86,2.80104662,93751.65102,33470.221577
1095,34054.58,34058.36,34018.07,34032.91,1.78040837,60607.504118,34041.349805
1096,33594.25,33594.25,33525.02,33544.73,2.73736527,91856.285969,33556.459189
1097,33903.27,33947.04,33892.82,33906.69,3.50780823,118955.13786,33911.528243
1098,36669.6,36733.55,36636.39,36636.39,5.51162289,202291.79572,36702.764278
1099,37730.86,37776.81,37730.86,37734.01,6.5508374,247283.9165,37748.443657
1100,37302.24,37351.91,37302.24,37351.91,0.10698468,3992.1522972,37315.17725
1101,39215.59,39244.72,39215.59,39239.8,0.45295341,17775.265434,39243.032598
1102,38364.73,38377.87,38299.13,38299.13,2.24766009,86191.435931,38347.184396
1103,38632.88,38740.88,38632.88,38740.88,7.47483258,289222.74824,38692.87307
1104,46887.15,46993.06,46841.45,46984.26,18.21181141,854665.09433,46929.164545
1105,46064.95,46072.62,46009.1,46009.1,1.78580373,82236.18626,46049.957719
1106,44763.77,44919.54,44763.77,44886.52,3.21044866,144045.03552,44867.571726
1107,47274.4,47274.4,47161.38,47178.75,4.49434566,212157.89378,47205.51329
1108,47988.22,48008.44,47969.36,47978.34,4.28504218,205605.63767,47982.173579
1109,47614.27,47636.76,47614.27,47620.06,0.33210146,15817.451293,47628.370237
1110,46865.32,46903.78,46824.29,46901.43,1.9644144,92036.947591,46852.10391
1111,49334.51,49404.0,49332.88,49360.38,1.33193423,65731.45363,49350.374928
1112,49341.05,49341.05,49276.17,49280.11,1.65150658,81409.540852,49294.106265
1113,52208.39,52208.39,52155.81,52171.33,2.56923435,134055.25968,52177.124163
1114,51132.76,51200.0,51132.76,51200.0,1.92384389,98425.977149,51161.103903
1115,55840.0,55840.0,55821.76,55825.79,0.65442209,36533.337894,55825.343386
1116,56737.2,56737.2,56688.97,56688.97,0.60942546,34551.587549,56695.346382
1117,55835.74,55916.58,55835.74,55878.95,3.31491034,185183.77524,55863.886576
1118,50736.22,50736.22,50467.58,50560.43,4.40585136,222830.61303,50576.062337
1119,50665.34,50874.08,50646.94,50799.12,21.93406342,1114624.4453,50817.052179
1120,49699.79,49785.0,49680.96,49746.33,7.08918542,352403.46525,49710.008184
1121,47047.19,47192.4,47047.07,47192.4,1.68112094,79227.527853,47127.797868
1122,47656.72,47682.78,47595.0,47595.0,0.58502281,27873.455514,47645.074753
1123,44394.74,44400.0,44300.0,44333.32,50.69746995,2248730.947,44355.881058
1124,46518.16,46532.78,46481.83,46481.83,3.16729922,147308.55246,46509.199868
1125,49184.27,49184.27,49133.11,49138.32,2.02162127,99385.336163,49161.204246
1126,49210.31,49239.39,49166.59,49196.4,1.91998982,94519.484101,49229.158987
1127,49073.78,49222.97,49056.88,49203.53,5.49436793,270125.56184,49164.083163
1128,46739.6,46801.14,46737.32,46737.32,2.23314863,104419.0297,46758.656498
1129,48451.48,48451.48,48439.71,48439.71,0.55170704,26730.29615,48450.163243
1130,49442.72,49458.0,49428.12,49428.12,0.66766193,33014.281764,49447.602568
1131,50496.58,50539.0,50496.58,50528.08,1.35279927,68343.596126,50520.130844
1132,53726.57,53788.38,53726.57,53785.49,1.03461917,55605.161859,53744.569472
1133,53644.58,53659.57,53614.53,53620.44,4.01893706,215579.35495,53640.888557
1134,55842.4,55842.4,55735.57,55735.57,0.25624329,14288.054225,55759.720481
1135,56711.43,56712.12,56658.53,56708.33,2.11586313,119947.7227,56689.736213
1136,56887.13,57036.39,56887.13,57032.02,1.18893488,67742.099901,56977.132256
1137,61202.06,61203.5,61179.35,61199.06,0.12090591,7398.4103558,61191.469927
1138,60379.5,60559.09,60379.5,60528.22,4.28698699,259307.40685,60487.099087
1139,54254.66,54254.66,54150.19,54150.19,0.76640595,41532.810771,54191.660139
1140,55528.37,55528.37,55440.26,55475.97,1.12127613,62196.646349,55469.517887
1141,58716.02,58802.57,58695.55,58802.57,2.88726947,169680.41858,58768.473237
1142,57802.75,57830.2,57802.75,57808.56,3.27556804,189351.13616,57807.114324
1143,58355.57,58355.57,58253.18,58299.31,1.04782749,61066.325715,58278.987999
1144,57768.1,57785.6,57732.26,57778.8,2.16069218,124788.67891,57754.029042
1145,57556.72,57673.43,57556.15,57637.17,3.19851807,184277.56834,57613.421063
1146,54673.79,54677.14,54638.56,54638.56,0.34899474,19077.618823,54664.488133
1147,54342.42,54342.42,54272.46,54279.85,0.48046759,26086.504869,54293.994874
1148,52129.52,52157.81,52046.67,52050.0,9.46535263,492683.589,52051.266155
1149,52449.23,52537.81,52449.23,52527.35,2.74228661,143985.37064,52505.587896
1150,54821.66,54856.01,54821.66,54856.01,0.26164312,14346.416748,54832.004555
1151,56095.81,56158.59,56095.81,56149.01,0.89892783,50459.981106,56133.517533
1152,55361.25,55417.15,55361.25,55401.67,1.31410353,72804.822995,55402.65385
1153,57069.04,57072.89,57033.66,57051.13,0.85726604,48912.428151,57056.299759
